id,sentiment,kfold,lr_svd_pred
9701_1,0,4,0.18
5024_4,0,4,0.35
4512_1,0,4,0.49
11443_10,1,4,0.63
10965_1,0,4,0.52
5424_10,1,4,0.55
10677_3,0,4,0.32
12118_7,1,4,0.41
886_8,1,4,0.57
7237_10,1,4,0.65
2367_4,0,4,0.39
8068_9,1,4,0.53
6096_10,1,4,0.61
4144_1,0,4,0.17
1820_4,0,4,0.23
5897_1,0,4,0.39
5006_1,0,4,0.28
12337_1,0,4,0.3
8251_3,0,4,0.75
6267_10,1,4,0.46
8001_10,1,4,0.8
11933_8,1,4,0.81
12289_9,1,4,0.41
1134_2,0,4,0.35
10252_9,1,4,0.44
351_10,1,4,0.44
7811_7,1,4,0.61
7379_2,0,4,0.36
9121_10,1,4,0.6
3351_4,0,4,0.21
414_2,0,4,0.3
6036_10,1,4,0.5
4816_4,0,4,0.74
8187_2,0,4,0.54
63_1,0,4,0.31
1047_8,1,4,0.6
5304_2,0,4,0.36
10310_9,1,4,0.7
10903_10,1,4,0.62
8702_10,1,4,0.58
2218_1,0,4,0.53
5015_1,0,4,0.26
728_3,0,4,0.49
10723_8,1,4,0.77
10135_2,0,4,0.29
8499_2,0,4,0.23
3187_7,1,4,0.54
10463_1,0,4,0.35
125_1,0,4,0.46
11540_10,1,4,0.85
9712_10,1,4,0.74
12100_4,0,4,0.51
8787_4,0,4,0.34
509_10,1,4,0.77
12224_9,1,4,0.68
121_10,1,4,0.63
10327_1,0,4,0.61
1641_1,0,4,0.47
10325_1,0,4,0.23
2674_7,1,4,0.55
2519_10,1,4,0.59
8708_3,0,4,0.34
11775_10,1,4,0.72
7039_1,0,4,0.17
11970_4,0,4,0.4
2701_1,0,4,0.4
10778_8,1,4,0.62
3493_1,0,4,0.62
10184_9,1,4,0.71
2056_1,0,4,0.66
1965_7,1,4,0.49
8123_8,1,4,0.51
5838_4,0,4,0.44
1381_7,1,4,0.6
3419_10,1,4,0.62
5584_8,1,4,0.67
5817_10,1,4,0.46
11471_3,0,4,0.43
9788_9,1,4,0.72
4504_1,0,4,0.37
4624_4,0,4,0.44
7310_9,1,4,0.61
7065_2,0,4,0.44
5767_8,1,4,0.15
3151_9,1,4,0.42
5288_7,1,4,0.46
8020_8,1,4,0.54
6073_1,0,4,0.26
8633_8,1,4,0.66
11201_7,1,4,0.55
8069_1,0,4,0.51
3220_4,0,4,0.44
1479_1,0,4,0.35
8958_3,0,4,0.43
5115_1,0,4,0.29
3506_10,1,4,0.5
3302_3,0,4,0.68
7856_10,1,4,0.69
9829_7,1,4,0.67
5429_10,1,4,0.56
899_7,1,4,0.54
5114_4,0,4,0.18
6774_1,0,4,0.34
11915_10,1,4,0.6
10007_1,0,4,0.28
9340_4,0,4,0.48
3129_1,0,4,0.24
5247_10,1,4,0.34
9985_9,1,4,0.69
4293_8,1,4,0.39
4778_1,0,4,0.46
2067_9,1,4,0.54
12306_9,1,4,0.85
3384_2,0,4,0.33
2796_10,1,4,0.73
8580_4,0,4,0.33
944_10,1,4,0.83
3201_2,0,4,0.3
11717_4,0,4,0.52
3812_1,0,4,0.37
4949_8,1,4,0.5
82_1,0,4,0.28
12204_8,1,4,0.66
3309_3,0,4,0.26
10942_9,1,4,0.46
5756_8,1,4,0.74
4908_10,1,4,0.74
11098_10,1,4,0.76
12310_2,0,4,0.37
7739_4,0,4,0.58
667_2,0,4,0.39
5493_3,0,4,0.58
3674_8,1,4,0.74
6153_7,1,4,0.67
618_10,1,4,0.58
9763_8,1,4,0.7
10870_3,0,4,0.58
3717_8,1,4,0.73
6148_10,1,4,0.86
8915_10,1,4,0.57
3128_9,1,4,0.7
1155_10,1,4,0.74
5337_1,0,4,0.6
9945_8,1,4,0.65
1073_9,1,4,0.64
6788_9,1,4,0.58
6322_1,0,4,0.48
850_1,0,4,0.47
11806_4,0,4,0.59
4942_7,1,4,0.3
9360_1,0,4,0.35
8728_7,1,4,0.29
10917_8,1,4,0.53
2563_10,1,4,0.52
10529_4,0,4,0.51
6499_10,1,4,0.58
1465_3,0,4,0.47
8309_7,1,4,0.54
6176_3,0,4,0.39
11420_9,1,4,0.61
108_1,0,4,0.12
1846_8,1,4,0.69
9746_1,0,4,0.57
5555_1,0,4,0.3
3275_10,1,4,0.48
9041_8,1,4,0.72
6286_8,1,4,0.61
5275_10,1,4,0.66
9870_9,1,4,0.63
2526_3,0,4,0.71
1858_10,1,4,0.62
605_4,0,4,0.2
3387_1,0,4,0.67
7858_1,0,4,0.16
7558_1,0,4,0.16
1670_1,0,4,0.4
514_1,0,4,0.34
8116_1,0,4,0.4
7158_1,0,4,0.18
7648_7,1,4,0.77
7880_8,1,4,0.77
11888_9,1,4,0.76
9422_1,0,4,0.39
8448_10,1,4,0.62
1713_1,0,4,0.25
9726_7,1,4,0.49
4584_10,1,4,0.68
3064_8,1,4,0.64
10885_1,0,4,0.27
8896_10,1,4,0.47
6363_8,1,4,0.64
7646_2,0,4,0.43
7395_8,1,4,0.62
6145_4,0,4,0.41
5985_3,0,4,0.27
5739_10,1,4,0.86
4058_10,1,4,0.6
10622_10,1,4,0.66
12223_10,1,4,0.83
3286_10,1,4,0.51
1552_8,1,4,0.7
5138_1,0,4,0.07
5309_7,1,4,0.63
7149_1,0,4,0.17
6313_9,1,4,0.86
2864_1,0,4,0.3
11015_9,1,4,0.57
3320_8,1,4,0.68
8553_3,0,4,0.45
5900_10,1,4,0.69
3157_10,1,4,0.81
4163_9,1,4,0.79
12128_8,1,4,0.62
9187_1,0,4,0.26
9384_8,1,4,0.53
3215_2,0,4,0.52
8036_2,0,4,0.42
8503_1,0,4,0.42
3884_8,1,4,0.7
9746_9,1,4,0.68
6804_7,1,4,0.56
3578_1,0,4,0.33
3389_1,0,4,0.28
1539_3,0,4,0.31
737_8,1,4,0.59
490_3,0,4,0.52
1974_4,0,4,0.48
10289_10,1,4,0.84
10852_10,1,4,0.65
2840_1,0,4,0.29
2237_7,1,4,0.38
2381_1,0,4,0.33
4847_9,1,4,0.74
1543_1,0,4,0.39
4989_8,1,4,0.71
7795_1,0,4,0.3
7096_10,1,4,0.63
10662_1,0,4,0.37
2398_9,1,4,0.64
4683_7,1,4,0.49
1499_4,0,4,0.39
11418_7,1,4,0.59
1625_1,0,4,0.16
7779_4,0,4,0.34
4883_10,1,4,0.67
2108_10,1,4,0.67
5316_2,0,4,0.15
7387_1,0,4,0.24
6184_4,0,4,0.25
8915_1,0,4,0.47
7275_1,0,4,0.36
8693_10,1,4,0.59
5032_4,0,4,0.48
4437_1,0,4,0.29
2923_10,1,4,0.76
7053_7,1,4,0.65
4736_10,1,4,0.62
8192_10,1,4,0.67
762_9,1,4,0.41
5872_9,1,4,0.71
7098_9,1,4,0.54
12416_10,1,4,0.55
3289_10,1,4,0.73
917_1,0,4,0.72
4387_3,0,4,0.34
3783_10,1,4,0.77
1274_4,0,4,0.46
8505_3,0,4,0.15
8225_1,0,4,0.08
8808_1,0,4,0.34
4479_8,1,4,0.61
6244_8,1,4,0.61
42_3,0,4,0.34
11433_4,0,4,0.51
8201_8,1,4,0.62
9462_1,0,4,0.31
10938_3,0,4,0.31
5305_4,0,4,0.51
12058_9,1,4,0.64
2480_2,0,4,0.52
8154_10,1,4,0.39
4631_10,1,4,0.67
1017_1,0,4,0.26
9363_10,1,4,0.6
10359_1,0,4,0.57
676_4,0,4,0.28
9002_4,0,4,0.34
7168_10,1,4,0.59
1260_10,1,4,0.68
650_1,0,4,0.34
10286_9,1,4,0.68
5482_1,0,4,0.43
1716_1,0,4,0.37
6090_7,1,4,0.72
3693_1,0,4,0.35
614_2,0,4,0.26
11379_7,1,4,0.56
6837_10,1,4,0.59
4634_2,0,4,0.34
10127_8,1,4,0.56
8416_1,0,4,0.39
9512_1,0,4,0.29
1380_7,1,4,0.71
9615_9,1,4,0.5
7444_2,0,4,0.24
6406_9,1,4,0.42
817_4,0,4,0.48
9437_9,1,4,0.64
1731_3,0,4,0.59
2576_3,0,4,0.27
10447_10,1,4,0.49
3131_2,0,4,0.14
5609_1,0,4,0.28
3507_1,0,4,0.37
11232_1,0,4,0.18
1594_1,0,4,0.55
4947_8,1,4,0.5
10574_10,1,4,0.66
5222_3,0,4,0.38
4659_8,1,4,0.76
4038_10,1,4,0.57
12140_8,1,4,0.77
8005_4,0,4,0.46
3646_1,0,4,0.18
5702_10,1,4,0.44
992_1,0,4,0.16
3378_2,0,4,0.64
289_10,1,4,0.62
5487_4,0,4,0.31
8758_10,1,4,0.42
6194_8,1,4,0.64
9297_1,0,4,0.25
1226_1,0,4,0.22
6395_3,0,4,0.16
11355_8,1,4,0.46
8344_4,0,4,0.38
3056_1,0,4,0.41
11886_10,1,4,0.71
12001_1,0,4,0.35
12384_1,0,4,0.75
1788_3,0,4,0.14
1488_1,0,4,0.23
2062_10,1,4,0.63
7606_9,1,4,0.57
2534_3,0,4,0.65
10720_9,1,4,0.51
5598_8,1,4,0.41
6268_1,0,4,0.28
8995_3,0,4,0.54
7041_1,0,4,0.3
12049_10,1,4,0.61
8457_9,1,4,0.61
11459_4,0,4,0.46
2150_10,1,4,0.59
11909_1,0,4,0.39
1259_9,1,4,0.59
4004_4,0,4,0.6
1695_1,0,4,0.18
5564_10,1,4,0.62
688_4,0,4,0.73
11424_8,1,4,0.45
3518_1,0,4,0.21
9717_3,0,4,0.43
10581_10,1,4,0.77
1347_10,1,4,0.72
9371_7,1,4,0.58
5755_7,1,4,0.65
806_1,0,4,0.16
3258_10,1,4,0.76
3862_4,0,4,0.48
3744_10,1,4,0.62
8706_2,0,4,0.51
6918_10,1,4,0.72
1515_7,1,4,0.64
4164_10,1,4,0.83
10889_1,0,4,0.4
2561_7,1,4,0.78
12116_1,0,4,0.28
4467_1,0,4,0.39
8810_9,1,4,0.68
2147_4,0,4,0.65
3969_1,0,4,0.19
2308_1,0,4,0.25
6012_1,0,4,0.54
483_8,1,4,0.66
12049_3,0,4,0.38
518_10,1,4,0.67
3116_10,1,4,0.57
7079_1,0,4,0.16
4815_10,1,4,0.75
1857_4,0,4,0.27
416_8,1,4,0.64
3201_10,1,4,0.55
1509_10,1,4,0.46
7738_8,1,4,0.58
1129_1,0,4,0.38
1557_10,1,4,0.91
4347_1,0,4,0.44
5113_10,1,4,0.59
3778_10,1,4,0.42
2027_4,0,4,0.42
5958_4,0,4,0.46
630_10,1,4,0.41
1716_8,1,4,0.61
5569_4,0,4,0.33
5419_10,1,4,0.66
2887_9,1,4,0.66
10716_3,0,4,0.58
7844_10,1,4,0.71
1050_9,1,4,0.59
6523_1,0,4,0.45
9176_1,0,4,0.29
4608_2,0,4,0.63
4190_10,1,4,0.51
6994_8,1,4,0.36
3599_8,1,4,0.45
7749_1,0,4,0.27
356_10,1,4,0.46
3295_1,0,4,0.49
1767_8,1,4,0.82
12099_4,0,4,0.49
8244_9,1,4,0.77
565_10,1,4,0.71
720_7,1,4,0.58
11999_3,0,4,0.68
8127_2,0,4,0.28
8746_2,0,4,0.33
1076_1,0,4,0.23
11902_4,0,4,0.41
1977_1,0,4,0.32
12151_1,0,4,0.27
9517_10,1,4,0.59
3569_1,0,4,0.23
3000_3,0,4,0.25
5929_10,1,4,0.46
3474_10,1,4,0.67
8300_10,1,4,0.33
8132_3,0,4,0.25
2931_10,1,4,0.62
1960_1,0,4,0.33
5025_2,0,4,0.45
4170_8,1,4,0.47
2280_7,1,4,0.58
11763_3,0,4,0.48
3307_8,1,4,0.43
3261_4,0,4,0.3
4663_8,1,4,0.66
9711_9,1,4,0.47
7803_2,0,4,0.42
7158_8,1,4,0.6
3752_7,1,4,0.55
6396_2,0,4,0.42
5576_9,1,4,0.65
6465_9,1,4,0.82
8035_1,0,4,0.27
2568_10,1,4,0.54
9618_8,1,4,0.54
12418_10,1,4,0.78
7478_10,1,4,0.67
9675_8,1,4,0.62
9256_1,0,4,0.43
4754_10,1,4,0.69
6821_10,1,4,0.62
1644_10,1,4,0.62
11215_1,0,4,0.34
7570_2,0,4,0.5
11837_7,1,4,0.59
4673_1,0,4,0.51
4548_7,1,4,0.6
6985_10,1,4,0.55
6696_4,0,4,0.42
2553_1,0,4,0.17
6444_4,0,4,0.56
3053_1,0,4,0.54
12410_1,0,4,0.22
2524_4,0,4,0.55
12249_8,1,4,0.48
10099_10,1,4,0.69
4337_7,1,4,0.39
9969_10,1,4,0.58
9762_8,1,4,0.53
3395_9,1,4,0.55
10564_10,1,4,0.63
2739_2,0,4,0.26
2285_10,1,4,0.69
4855_3,0,4,0.45
5276_10,1,4,0.66
4892_1,0,4,0.28
3983_10,1,4,0.65
11140_9,1,4,0.49
2622_4,0,4,0.54
1001_8,1,4,0.61
4019_7,1,4,0.47
9904_4,0,4,0.56
3754_3,0,4,0.69
2653_10,1,4,0.66
6183_7,1,4,0.44
12287_3,0,4,0.59
11815_10,1,4,0.8
8497_7,1,4,0.62
547_10,1,4,0.45
7433_4,0,4,0.43
4426_7,1,4,0.54
4843_3,0,4,0.46
4514_2,0,4,0.44
1408_7,1,4,0.79
6800_9,1,4,0.63
11903_10,1,4,0.66
3321_7,1,4,0.29
8729_10,1,4,0.76
9838_7,1,4,0.67
8415_2,0,4,0.53
1593_4,0,4,0.67
3852_8,1,4,0.56
8985_9,1,4,0.69
9759_10,1,4,0.75
4146_1,0,4,0.27
6270_1,0,4,0.22
1226_10,1,4,0.51
2193_1,0,4,0.41
9626_2,0,4,0.16
4283_1,0,4,0.7
7113_8,1,4,0.46
6751_1,0,4,0.41
6219_3,0,4,0.53
3794_1,0,4,0.58
1717_8,1,4,0.7
674_3,0,4,0.23
1033_4,0,4,0.58
2165_7,1,4,0.4
9356_9,1,4,0.74
6487_10,1,4,0.53
6980_2,0,4,0.42
4759_2,0,4,0.44
10859_7,1,4,0.69
10093_7,1,4,0.73
9329_1,0,4,0.23
7267_1,0,4,0.35
9545_7,1,4,0.55
10892_7,1,4,0.52
6901_3,0,4,0.56
7372_9,1,4,0.61
11718_10,1,4,0.77
11845_10,1,4,0.64
3955_1,0,4,0.39
6795_4,0,4,0.29
8438_10,1,4,0.6
11953_8,1,4,0.52
782_9,1,4,0.79
11475_8,1,4,0.63
1467_9,1,4,0.78
12151_10,1,4,0.5
10869_7,1,4,0.58
9983_3,0,4,0.37
3302_10,1,4,0.73
11098_1,0,4,0.33
11380_7,1,4,0.74
1605_4,0,4,0.55
3628_8,1,4,0.5
4808_8,1,4,0.84
2068_2,0,4,0.6
9498_8,1,4,0.75
4101_8,1,4,0.59
9115_1,0,4,0.45
11666_1,0,4,0.4
9814_10,1,4,0.74
9874_8,1,4,0.56
3888_10,1,4,0.71
9421_10,1,4,0.52
10175_10,1,4,0.7
2320_10,1,4,0.52
10044_1,0,4,0.55
9266_1,0,4,0.28
531_10,1,4,0.62
8986_1,0,4,0.35
10591_10,1,4,0.51
6074_3,0,4,0.25
6705_10,1,4,0.75
6894_2,0,4,0.43
10140_8,1,4,0.59
5417_3,0,4,0.64
5254_9,1,4,0.75
4584_1,0,4,0.18
4961_2,0,4,0.15
10147_10,1,4,0.85
9965_10,1,4,0.51
8627_10,1,4,0.73
2924_4,0,4,0.43
9791_9,1,4,0.66
9579_4,0,4,0.54
6768_8,1,4,0.75
1327_9,1,4,0.78
5750_1,0,4,0.3
6965_1,0,4,0.59
5454_7,1,4,0.65
8285_8,1,4,0.59
6184_7,1,4,0.63
55_1,0,4,0.23
6086_8,1,4,0.57
1306_3,0,4,0.23
5484_4,0,4,0.56
2526_9,1,4,0.57
11342_9,1,4,0.54
11300_4,0,4,0.59
2782_10,1,4,0.5
11752_10,1,4,0.81
11525_1,0,4,0.38
6003_2,0,4,0.44
3112_2,0,4,0.26
512_10,1,4,0.7
10448_1,0,4,0.22
7243_10,1,4,0.69
3289_1,0,4,0.49
5672_1,0,4,0.27
332_10,1,4,0.53
10544_4,0,4,0.64
2357_10,1,4,0.61
8194_4,0,4,0.39
7767_8,1,4,0.42
2514_3,0,4,0.51
9661_8,1,4,0.86
8717_9,1,4,0.5
11464_10,1,4,0.35
6689_8,1,4,0.68
8177_8,1,4,0.5
6104_1,0,4,0.39
8088_7,1,4,0.54
8799_4,0,4,0.55
2002_7,1,4,0.36
9519_3,0,4,0.35
11525_8,1,4,0.73
6981_9,1,4,0.62
10252_3,0,4,0.48
4610_10,1,4,0.7
1637_10,1,4,0.84
7421_7,1,4,0.51
8644_7,1,4,0.6
10921_10,1,4,0.4
3176_9,1,4,0.73
10505_10,1,4,0.65
11967_8,1,4,0.58
4306_10,1,4,0.54
7682_8,1,4,0.57
4242_9,1,4,0.45
10078_1,0,4,0.32
2661_10,1,4,0.64
5294_4,0,4,0.57
7149_10,1,4,0.63
7294_9,1,4,0.53
2093_7,1,4,0.4
455_4,0,4,0.68
4343_9,1,4,0.73
196_9,1,4,0.63
10753_10,1,4,0.6
8626_1,0,4,0.27
6293_10,1,4,0.55
6449_10,1,4,0.52
11799_8,1,4,0.41
912_3,0,4,0.64
4358_10,1,4,0.75
5736_7,1,4,0.62
1876_10,1,4,0.67
311_1,0,4,0.41
2474_10,1,4,0.73
7240_8,1,4,0.64
10006_7,1,4,0.36
5730_1,0,4,0.24
2728_10,1,4,0.7
11575_1,0,4,0.17
11205_10,1,4,0.63
3163_1,0,4,0.39
6997_7,1,4,0.3
9231_4,0,4,0.33
6600_1,0,4,0.45
2424_7,1,4,0.48
6463_2,0,4,0.49
4761_4,0,4,0.54
11560_4,0,4,0.49
10673_10,1,4,0.62
926_7,1,4,0.58
2097_4,0,4,0.24
6072_4,0,4,0.59
9850_1,0,4,0.22
6368_7,1,4,0.77
5194_10,1,4,0.61
5065_7,1,4,0.48
5172_9,1,4,0.74
11220_1,0,4,0.23
4050_4,0,4,0.5
2445_1,0,4,0.4
1996_10,1,4,0.78
12143_8,1,4,0.69
9677_3,0,4,0.24
12094_3,0,4,0.28
4904_10,1,4,0.39
4501_4,0,4,0.5
4084_7,1,4,0.37
6450_10,1,4,0.77
719_10,1,4,0.56
9454_1,0,4,0.38
248_10,1,4,0.7
8980_1,0,4,0.35
10935_7,1,4,0.6
7451_9,1,4,0.76
7191_9,1,4,0.42
7563_1,0,4,0.33
8494_8,1,4,0.79
7769_3,0,4,0.34
6066_10,1,4,0.67
10939_3,0,4,0.27
6240_4,0,4,0.51
5303_10,1,4,0.79
2432_7,1,4,0.31
4158_10,1,4,0.65
1154_10,1,4,0.7
3282_8,1,4,0.59
10445_10,1,4,0.81
11863_10,1,4,0.6
9582_4,0,4,0.16
5725_3,0,4,0.27
4669_4,0,4,0.3
10368_1,0,4,0.26
5014_1,0,4,0.28
3594_1,0,4,0.2
5146_4,0,4,0.3
3570_10,1,4,0.64
10067_9,1,4,0.38
1314_1,0,4,0.29
10292_3,0,4,0.5
6550_10,1,4,0.49
5708_10,1,4,0.76
5845_7,1,4,0.7
10180_7,1,4,0.35
3084_1,0,4,0.38
7492_7,1,4,0.5
1534_1,0,4,0.29
1010_4,0,4,0.53
8253_4,0,4,0.42
4192_4,0,4,0.38
5252_9,1,4,0.5
1961_4,0,4,0.32
5444_1,0,4,0.28
3625_8,1,4,0.78
11660_7,1,4,0.73
7791_10,1,4,0.39
4020_1,0,4,0.52
12356_1,0,4,0.34
9434_2,0,4,0.21
10118_4,0,4,0.63
668_7,1,4,0.6
4981_1,0,4,0.18
10519_1,0,4,0.33
333_3,0,4,0.18
7842_10,1,4,0.58
545_1,0,4,0.36
9527_10,1,4,0.61
332_1,0,4,0.37
8700_3,0,4,0.28
6564_1,0,4,0.39
5928_4,0,4,0.55
1100_7,1,4,0.77
1609_3,0,4,0.4
7246_4,0,4,0.4
5093_10,1,4,0.64
3651_10,1,4,0.69
1695_10,1,4,0.67
10198_4,0,4,0.68
3137_8,1,4,0.65
5441_10,1,4,0.75
9700_10,1,4,0.81
10125_1,0,4,0.39
9971_1,0,4,0.37
11088_4,0,4,0.4
10522_4,0,4,0.35
11701_3,0,4,0.5
10833_3,0,4,0.43
10623_8,1,4,0.73
533_10,1,4,0.81
182_10,1,4,0.68
4870_4,0,4,0.31
10575_3,0,4,0.29
11706_10,1,4,0.45
5009_9,1,4,0.63
9553_9,1,4,0.75
2504_3,0,4,0.25
316_1,0,4,0.26
12153_3,0,4,0.19
6994_1,0,4,0.49
6708_3,0,4,0.37
11450_1,0,4,0.46
224_10,1,4,0.81
4444_2,0,4,0.37
7026_4,0,4,0.69
6143_7,1,4,0.66
9508_8,1,4,0.58
5107_1,0,4,0.59
8461_1,0,4,0.16
12329_10,1,4,0.39
7143_10,1,4,0.63
7878_7,1,4,0.45
2786_2,0,4,0.67
10860_7,1,4,0.64
12054_10,1,4,0.52
11361_4,0,4,0.54
10048_4,0,4,0.38
1132_10,1,4,0.71
3435_10,1,4,0.66
7004_10,1,4,0.67
1231_7,1,4,0.67
9698_10,1,4,0.83
3831_10,1,4,0.45
8980_10,1,4,0.58
10869_1,0,4,0.43
4252_4,0,4,0.47
1352_1,0,4,0.32
1091_10,1,4,0.79
9772_10,1,4,0.63
10081_1,0,4,0.27
5546_4,0,4,0.42
996_9,1,4,0.86
4364_1,0,4,0.45
6942_1,0,4,0.44
9145_10,1,4,0.91
567_3,0,4,0.27
1123_1,0,4,0.28
10395_8,1,4,0.84
2595_3,0,4,0.39
9877_8,1,4,0.73
4812_2,0,4,0.29
9202_8,1,4,0.7
4326_2,0,4,0.53
11499_10,1,4,0.6
2984_8,1,4,0.67
5393_4,0,4,0.55
818_4,0,4,0.7
1417_4,0,4,0.66
644_9,1,4,0.83
273_9,1,4,0.38
4758_4,0,4,0.43
843_10,1,4,0.59
9170_9,1,4,0.61
802_10,1,4,0.87
1302_2,0,4,0.33
4197_8,1,4,0.61
12381_8,1,4,0.54
10059_4,0,4,0.64
9903_9,1,4,0.66
8785_10,1,4,0.85
9828_3,0,4,0.68
6605_7,1,4,0.64
5775_3,0,4,0.51
8993_2,0,4,0.61
1055_2,0,4,0.49
2904_2,0,4,0.33
3280_1,0,4,0.54
718_10,1,4,0.49
7935_8,1,4,0.29
7678_10,1,4,0.72
9466_7,1,4,0.77
6756_4,0,4,0.49
9430_9,1,4,0.63
8849_9,1,4,0.38
7663_7,1,4,0.41
11774_3,0,4,0.32
10803_8,1,4,0.48
7217_7,1,4,0.64
12286_3,0,4,0.24
3916_8,1,4,0.69
9000_2,0,4,0.22
894_4,0,4,0.17
7673_1,0,4,0.15
11867_8,1,4,0.86
12459_1,0,4,0.3
5859_9,1,4,0.47
6160_1,0,4,0.18
9567_1,0,4,0.57
5782_10,1,4,0.64
1590_10,1,4,0.61
2398_2,0,4,0.19
3430_10,1,4,0.68
4225_10,1,4,0.63
1138_10,1,4,0.52
4481_8,1,4,0.76
9412_3,0,4,0.46
11510_1,0,4,0.53
4981_10,1,4,0.37
12069_4,0,4,0.29
4670_4,0,4,0.64
10465_2,0,4,0.42
10180_1,0,4,0.21
11116_10,1,4,0.73
9255_10,1,4,0.73
7174_9,1,4,0.59
5757_1,0,4,0.4
2867_1,0,4,0.29
2192_4,0,4,0.5
1398_7,1,4,0.67
2084_1,0,4,0.45
9060_8,1,4,0.63
580_9,1,4,0.77
2200_9,1,4,0.68
1989_8,1,4,0.73
6024_10,1,4,0.63
12325_9,1,4,0.75
10443_9,1,4,0.81
3026_7,1,4,0.54
4062_1,0,4,0.26
2007_7,1,4,0.42
11825_8,1,4,0.5
7910_10,1,4,0.75
6459_10,1,4,0.71
10111_1,0,4,0.2
1420_8,1,4,0.75
5274_3,0,4,0.38
8791_1,0,4,0.44
10398_3,0,4,0.38
3305_10,1,4,0.78
6810_1,0,4,0.4
895_10,1,4,0.33
2226_10,1,4,0.37
170_10,1,4,0.71
7248_9,1,4,0.56
11289_4,0,4,0.55
11751_3,0,4,0.68
5715_2,0,4,0.44
5871_4,0,4,0.4
4589_10,1,4,0.55
9727_3,0,4,0.45
3712_7,1,4,0.47
10435_2,0,4,0.35
12302_4,0,4,0.53
9417_10,1,4,0.78
11985_3,0,4,0.34
5579_2,0,4,0.16
4678_10,1,4,0.8
11281_2,0,4,0.25
967_3,0,4,0.18
2794_3,0,4,0.35
5669_10,1,4,0.84
5982_9,1,4,0.57
3728_10,1,4,0.52
8108_3,0,4,0.34
1204_10,1,4,0.66
2101_7,1,4,0.29
8413_4,0,4,0.61
1728_7,1,4,0.72
5892_2,0,4,0.38
503_2,0,4,0.48
3237_1,0,4,0.19
5633_3,0,4,0.59
8124_9,1,4,0.71
2723_4,0,4,0.53
2098_3,0,4,0.26
4652_1,0,4,0.54
4576_10,1,4,0.59
4494_1,0,4,0.26
385_3,0,4,0.3
12233_8,1,4,0.61
12484_8,1,4,0.7
3492_7,1,4,0.64
4319_1,0,4,0.56
1068_1,0,4,0.44
216_8,1,4,0.55
6747_8,1,4,0.55
7145_1,0,4,0.22
10976_1,0,4,0.26
10641_2,0,4,0.55
3383_8,1,4,0.52
5729_9,1,4,0.66
6614_9,1,4,0.42
10672_1,0,4,0.43
3096_1,0,4,0.17
3120_4,0,4,0.55
4226_3,0,4,0.2
5471_8,1,4,0.75
9387_1,0,4,0.46
6181_3,0,4,0.23
4526_4,0,4,0.4
12175_3,0,4,0.26
2970_10,1,4,0.75
6636_8,1,4,0.62
5167_3,0,4,0.24
8211_7,1,4,0.43
8171_8,1,4,0.54
10994_8,1,4,0.52
787_4,0,4,0.35
5745_3,0,4,0.42
3432_8,1,4,0.45
1578_8,1,4,0.63
8969_1,0,4,0.44
10848_10,1,4,0.45
5422_4,0,4,0.33
4324_7,1,4,0.61
4656_8,1,4,0.7
3934_8,1,4,0.64
7743_8,1,4,0.8
10347_9,1,4,0.78
26_9,1,4,0.73
12454_3,0,4,0.45
4885_9,1,4,0.69
1704_1,0,4,0.41
9883_8,1,4,0.77
4411_4,0,4,0.45
12166_10,1,4,0.76
6621_1,0,4,0.31
5946_4,0,4,0.38
694_9,1,4,0.53
10602_4,0,4,0.42
475_1,0,4,0.61
3664_10,1,4,0.67
7852_9,1,4,0.74
1595_1,0,4,0.43
8555_4,0,4,0.46
8346_1,0,4,0.35
954_10,1,4,0.76
11324_10,1,4,0.61
4432_2,0,4,0.41
899_1,0,4,0.73
5942_4,0,4,0.62
6585_10,1,4,0.47
2922_10,1,4,0.74
3033_2,0,4,0.37
7356_10,1,4,0.48
3647_10,1,4,0.54
3902_4,0,4,0.44
8567_1,0,4,0.29
10172_8,1,4,0.68
12064_10,1,4,0.53
12280_1,0,4,0.42
3475_3,0,4,0.44
2660_10,1,4,0.66
3640_8,1,4,0.6
1677_9,1,4,0.56
2021_3,0,4,0.71
6486_2,0,4,0.33
9826_10,1,4,0.33
4327_4,0,4,0.42
2662_3,0,4,0.42
2995_3,0,4,0.53
8106_1,0,4,0.52
11291_1,0,4,0.35
8284_8,1,4,0.47
2877_9,1,4,0.6
1037_8,1,4,0.61
6650_3,0,4,0.61
10204_2,0,4,0.29
6072_7,1,4,0.56
8240_9,1,4,0.62
11007_1,0,4,0.27
5393_10,1,4,0.66
9248_9,1,4,0.76
7430_10,1,4,0.74
10758_8,1,4,0.42
3527_2,0,4,0.35
6377_1,0,4,0.47
4079_9,1,4,0.67
9808_9,1,4,0.78
8004_9,1,4,0.54
2055_1,0,4,0.33
3880_2,0,4,0.44
1406_4,0,4,0.42
569_1,0,4,0.18
2503_10,1,4,0.62
12282_1,0,4,0.28
7182_1,0,4,0.26
7051_10,1,4,0.63
7083_10,1,4,0.86
2652_1,0,4,0.28
856_1,0,4,0.35
10687_10,1,4,0.52
6848_7,1,4,0.6
9809_7,1,4,0.55
3847_4,0,4,0.81
11245_2,0,4,0.37
541_4,0,4,0.52
7561_2,0,4,0.33
2187_10,1,4,0.43
958_9,1,4,0.56
10276_1,0,4,0.34
2374_9,1,4,0.5
9670_4,0,4,0.52
